id,company,gender,salary,position_level,performance_score,work_hours_per_week,experience_years,has_certifications,promoted
15211,1,0,86000.0,1,10.0,37.0,24.0,True,True
15212,1,1,85000.0,0,4.0,53.0,29.0,False,True
15213,0,1,76000.0,0,6.0,20.0,21.0,True,True
15214,0,0,89000.0,2,9.0,42.0,12.0,True,True
15215,2,1,68000.0,1,3.0,37.0,8.0,False,True
15216,0,1,102000.0,2,10.0,40.0,24.0,True,True
15218,3,1,0.0,1,7.0,44.0,0.0,False,True
15219,1,1,87000.0,1,7.0,35.0,22.0,False,True
15220,2,1,81000.0,0,6.0,50.0,9.0,True,True
15221,3,0,91000.0,1,8.0,48.0,-24.0,True,True
15222,4,0,71000.0,1,2.0,49.0,25.0,False,True
15223,0,1,91000.0,2,6.0,42.0,28.0,False,True
15224,1,0,95000.0,2,10.0,31.0,16.0,True,True
15225,4,0,74000.0,0,8.0,38.0,1.0,False,True
15226,1,1,76000.0,0,9.0,22.0,2.0,False,True
15227,4,1,78000.0,0,7.0,20.0,4.0,True,True
15228,3,1,63000.0,0,1.0,25.0,-16.0,False,True
15229,3,1,91000.0,2,10.0,27.0,5.0,False,True
15230,0,0,80000.0,2,7.0,56.0,15.0,True,True
15231,0,0,71000.0,1,5.0,23.0,1.0,False,True
15232,4,1,0.0,0,10.0,58.0,12.0,True,True
15233,3,1,74000.0,2,4.0,52.0,0.0,True,True
15234,1,0,72000.0,1,6.0,25.0,-11.0,True,True
15235,4,1,73000.0,0,7.0,26.0,0.0,True,True
15236,2,1,84000.0,2,3.0,30.0,17.0,True,True
15237,4,1,75000.0,0,2.0,49.0,31.0,False,True
15238,4,0,84000.0,1,9.0,60.0,2.0,False,True
15240,0,1,61000.0,1,1.0,41.0,0.0,False,True
15241,1,1,86000.0,2,8.0,45.0,17.0,False,True
15242,4,0,70000.0,2,3.0,20.0,5.0,True,True
15243,2,1,74000.0,1,3.0,24.0,14.0,False,True
15244,1,0,68000.0,0,2.0,41.0,24.0,False,True
15245,2,0,65000.0,0,2.0,21.0,19.0,True,True
15246,2,1,0.0,1,8.0,36.0,8.0,False,True
15247,1,0,79000.0,1,6.0,32.0,12.0,True,True
15249,3,1,69000.0,2,1.0,53.0,11.0,True,True
15250,2,0,68000.0,0,7.0,22.0,-7.0,False,True
15251,0,1,75000.0,0,8.0,54.0,4.0,True,True
15252,2,1,62000.0,0,2.0,51.0,2.0,False,True
15253,0,0,77000.0,0,10.0,44.0,0.0,False,True
15254,4,1,93000.0,2,9.0,56.0,6.0,False,True
15255,0,1,0.0,1,5.0,44.0,29.0,False,True
15256,4,0,89000.0,2,8.0,46.0,3.0,True,True
15257,1,1,81000.0,0,7.0,37.0,2.0,True,True
15258,0,1,78000.0,1,7.0,38.0,4.0,True,True
15259,4,1,77000.0,2,5.0,47.0,9.0,False,True
15260,0,1,85000.0,2,3.0,21.0,20.0,True,True
15261,1,1,79000.0,0,7.0,46.0,12.0,False,True
15262,3,0,71000.0,0,6.0,45.0,0.0,False,True
15263,3,0,69000.0,0,4.0,39.0,2.0,True,True
15264,4,1,75000.0,2,1.0,58.0,-13.0,True,True
15265,4,0,64000.0,1,2.0,41.0,4.0,True,True
15266,0,0,0.0,0,9.0,40.0,2.0,True,True
15267,1,1,87000.0,1,10.0,36.0,2.0,False,True
15268,3,0,76000.0,2,3.0,42.0,0.0,True,True
15269,1,0,77000.0,2,8.0,59.0,3.0,False,True
15270,2,0,95000.0,1,9.0,33.0,29.0,True,True
15271,1,1,85000.0,1,9.0,46.0,10.0,False,True
15272,2,0,58000.0,0,1.0,59.0,6.0,False,True
15273,1,0,84000.0,2,8.0,40.0,11.0,True,True
15274,1,1,0.0,0,6.0,37.0,0.0,False,True
15275,4,0,74000.0,2,4.0,24.0,12.0,True,True
15276,3,1,76000.0,2,1.0,43.0,-4.0,True,True
15277,4,0,84000.0,1,4.0,26.0,29.0,False,True
15278,4,1,83000.0,0,7.0,48.0,9.0,True,True
15279,4,0,67000.0,0,2.0,34.0,9.0,False,True
15280,1,1,86000.0,2,3.0,53.0,32.0,False,True
15281,1,1,86000.0,1,9.0,32.0,4.0,True,True
15282,0,0,88000.0,1,9.0,34.0,22.0,False,True
15283,0,0,75000.0,0,7.0,39.0,2.0,False,True
15284,4,0,71000.0,0,7.0,58.0,6.0,False,True
15285,0,1,0.0,2,3.0,57.0,13.0,True,True
15286,4,0,81000.0,0,10.0,36.0,5.0,False,True
15287,4,0,86000.0,1,9.0,43.0,6.0,True,True
15288,2,1,78000.0,2,4.0,53.0,5.0,True,True
15289,4,1,64000.0,0,1.0,20.0,0.0,False,True
15290,0,1,91000.0,2,7.0,45.0,24.0,True,True
15291,1,1,73000.0,1,3.0,54.0,15.0,False,True
15292,3,0,98000.0,2,9.0,49.0,27.0,False,True
15293,2,1,82000.0,1,7.0,35.0,11.0,True,True
15294,2,1,89000.0,2,8.0,59.0,1.0,False,True
15295,2,0,88000.0,0,10.0,59.0,19.0,True,True
15296,0,1,71000.0,0,3.0,24.0,7.0,False,True
15298,3,0,84000.0,0,4.0,39.0,32.0,False,True
15299,0,0,75000.0,2,3.0,22.0,3.0,True,True
15300,4,1,82000.0,0,10.0,46.0,-6.0,False,True
15301,1,1,80000.0,0,2.0,54.0,27.0,True,True
15302,2,0,71000.0,1,2.0,54.0,17.0,True,True
15303,3,1,90000.0,1,4.0,30.0,35.0,False,True
15305,0,1,74000.0,0,7.0,23.0,2.0,True,True
15306,4,0,72000.0,0,4.0,30.0,10.0,True,True
15307,2,0,82000.0,2,8.0,53.0,0.0,True,True
15308,3,0,78000.0,1,4.0,26.0,26.0,True,True
15309,4,0,81000.0,1,8.0,34.0,4.0,True,True
15310,4,0,83000.0,2,7.0,46.0,11.0,False,True
15311,3,0,73000.0,0,3.0,51.0,15.0,True,True
15312,3,0,99000.0,2,10.0,42.0,35.0,False,True
15313,1,0,75000.0,1,4.0,48.0,-17.0,False,True
15314,0,0,80000.0,1,1.0,24.0,37.0,False,True
15315,1,0,0.0,2,8.0,56.0,4.0,True,True
15316,2,0,89000.0,1,9.0,28.0,22.0,True,True
15317,2,1,76000.0,0,7.0,23.0,17.0,True,True
15318,1,0,65000.0,2,1.0,25.0,5.0,True,True
15319,4,1,80000.0,0,7.0,59.0,2.0,False,True
15321,4,0,0.0,1,6.0,46.0,14.0,True,True
15322,1,1,68000.0,2,2.0,21.0,0.0,False,True
15323,2,1,96000.0,2,9.0,20.0,28.0,False,True
15324,2,1,87000.0,1,4.0,22.0,30.0,False,True
15325,2,1,93000.0,2,7.0,35.0,30.0,False,True
15326,0,1,71000.0,1,1.0,28.0,0.0,True,True
15327,0,1,81000.0,0,10.0,35.0,0.0,True,True
15328,0,0,75000.0,0,10.0,57.0,3.0,False,True
15329,1,1,86000.0,0,10.0,41.0,4.0,True,True
15331,1,0,0.0,2,1.0,58.0,2.0,True,True
15332,4,0,75000.0,0,7.0,39.0,0.0,False,True
15333,0,1,76000.0,1,6.0,44.0,3.0,True,True
15334,3,1,105000.0,2,8.0,26.0,32.0,True,True
15335,1,0,63000.0,0,3.0,55.0,3.0,True,True
15336,4,1,69000.0,0,1.0,42.0,19.0,True,True
15337,0,1,88000.0,0,9.0,45.0,21.0,False,True
15339,1,0,0.0,0,4.0,30.0,7.0,True,True
15340,2,0,72000.0,0,6.0,21.0,11.0,True,True
15341,0,1,80000.0,2,4.0,38.0,6.0,True,True
15342,1,1,69000.0,0,3.0,24.0,1.0,True,True
15343,1,0,95000.0,0,9.0,42.0,39.0,True,True
15344,0,1,74000.0,1,1.0,37.0,15.0,True,True
15345,0,0,80000.0,1,2.0,45.0,32.0,False,True
15346,1,0,77000.0,2,4.0,27.0,9.0,True,True
15347,2,1,74000.0,1,4.0,46.0,1.0,False,True
15348,0,1,75000.0,1,3.0,24.0,22.0,False,True
15349,1,1,75000.0,2,1.0,59.0,24.0,False,True
15350,1,1,73000.0,1,5.0,60.0,0.0,False,True
15351,2,0,87000.0,2,10.0,56.0,12.0,False,True
15352,4,0,74000.0,1,2.0,58.0,26.0,False,True
15353,1,0,86000.0,1,10.0,57.0,23.0,False,True
15354,1,0,66000.0,1,2.0,36.0,0.0,True,True
15355,3,1,72000.0,1,2.0,33.0,0.0,True,True
15356,3,0,71000.0,0,4.0,20.0,0.0,True,True
15357,4,1,74000.0,1,1.0,30.0,13.0,False,True
15358,0,1,81000.0,0,8.0,41.0,6.0,False,True
15360,2,0,70000.0,1,4.0,32.0,10.0,True,True
15361,2,0,74000.0,1,5.0,24.0,2.0,True,True
15362,3,1,100000.0,2,6.0,44.0,38.0,False,True
15363,1,0,0.0,2,7.0,33.0,11.0,False,True
15364,2,1,95000.0,1,10.0,59.0,26.0,True,True
15365,0,0,77000.0,1,4.0,34.0,23.0,False,True
15366,4,0,67000.0,1,2.0,35.0,14.0,True,True
15367,1,0,74000.0,0,4.0,56.0,19.0,True,True
15368,1,1,78000.0,1,6.0,40.0,10.0,False,True
15369,1,0,82000.0,1,6.0,40.0,16.0,True,True
15371,0,1,92000.0,2,6.0,40.0,30.0,True,True
15372,3,1,117000.0,2,10.0,55.0,41.0,True,True
15373,1,0,77000.0,0,6.0,39.0,21.0,True,True
15374,1,1,74000.0,1,7.0,38.0,1.0,False,True
15375,4,1,89000.0,2,4.0,30.0,21.0,True,True
15376,3,0,76000.0,2,5.0,50.0,13.0,True,True
15377,0,0,71000.0,2,1.0,28.0,17.0,False,True
15378,1,1,68000.0,0,4.0,30.0,10.0,False,True
15379,0,1,83000.0,2,6.0,24.0,1.0,False,True
15380,0,1,92000.0,0,6.0,34.0,32.0,True,True
15381,4,1,73000.0,1,1.0,55.0,3.0,True,True
15382,1,1,78000.0,2,3.0,33.0,18.0,True,True
15383,1,1,68000.0,0,2.0,22.0,2.0,False,True
15384,4,1,81000.0,2,2.0,36.0,26.0,True,True
15385,4,1,0.0,2,10.0,31.0,31.0,False,True
15386,3,0,90000.0,1,6.0,58.0,38.0,True,True
15387,0,0,78000.0,0,6.0,30.0,29.0,True,True
15388,3,0,70000.0,0,5.0,33.0,7.0,True,True
15389,0,1,81000.0,1,5.0,53.0,17.0,True,True
15390,0,1,78000.0,1,5.0,41.0,20.0,False,True
15391,2,0,79000.0,1,9.0,47.0,8.0,True,True
15392,1,1,83000.0,0,9.0,21.0,2.0,False,True
15393,0,0,82000.0,2,6.0,54.0,11.0,True,True
15394,3,0,88000.0,2,10.0,47.0,9.0,False,True
15395,1,0,88000.0,2,10.0,44.0,-8.0,False,True
15397,4,1,70000.0,0,2.0,28.0,8.0,True,True
15398,1,1,72000.0,2,2.0,55.0,2.0,False,True
15399,3,0,73000.0,1,2.0,49.0,16.0,False,True
15401,1,0,0.0,1,9.0,47.0,6.0,True,True
15402,1,1,62000.0,0,1.0,43.0,0.0,False,True
15403,2,0,73000.0,0,5.0,39.0,0.0,True,True
15404,2,0,64000.0,1,1.0,48.0,-1.0,True,True
15405,2,0,60000.0,1,2.0,55.0,0.0,False,True
15406,0,0,75000.0,1,4.0,45.0,19.0,False,True
15407,4,0,87000.0,0,8.0,48.0,22.0,True,True
15408,0,1,86000.0,2,6.0,51.0,16.0,True,True
15409,4,1,75000.0,0,1.0,49.0,31.0,True,True
15410,3,0,75000.0,1,7.0,28.0,1.0,False,True
15411,4,0,74000.0,0,2.0,35.0,29.0,True,True
15412,2,0,76000.0,0,9.0,47.0,2.0,True,True
15413,0,1,68000.0,0,5.0,46.0,0.0,True,True
15414,0,1,92000.0,1,6.0,53.0,31.0,True,True
15415,0,1,80000.0,2,3.0,60.0,14.0,True,True
15416,2,0,72000.0,2,2.0,54.0,15.0,True,True
15417,3,0,66000.0,0,4.0,47.0,2.0,True,True
15418,1,1,79000.0,2,3.0,22.0,14.0,True,True
15419,3,1,79000.0,2,3.0,48.0,23.0,False,True
15420,4,0,66000.0,0,4.0,20.0,1.0,True,True
15421,3,0,80000.0,2,3.0,47.0,16.0,False,True
15422,4,1,73000.0,0,2.0,44.0,9.0,True,True
15423,2,0,81000.0,1,9.0,29.0,3.0,False,True
15424,0,0,77000.0,2,5.0,26.0,19.0,True,True
15425,1,1,76000.0,0,9.0,46.0,1.0,False,True
15426,3,0,87000.0,2,8.0,25.0,0.0,True,True
15427,2,0,78000.0,1,7.0,57.0,2.0,False,True
15428,1,0,73000.0,1,4.0,21.0,1.0,True,True
15429,1,1,85000.0,1,7.0,48.0,16.0,True,True
15430,3,0,83000.0,1,10.0,34.0,11.0,True,True
15431,0,0,86000.0,2,8.0,42.0,14.0,True,True
15432,3,1,85000.0,2,5.0,50.0,5.0,True,True
15433,0,1,90000.0,2,4.0,26.0,31.0,True,True
15434,3,1,0.0,2,7.0,34.0,4.0,True,True
15435,4,0,85000.0,0,10.0,56.0,12.0,False,True
15436,1,1,72000.0,0,5.0,31.0,7.0,False,True
15437,0,1,81000.0,1,6.0,22.0,23.0,True,True
15438,2,1,70000.0,0,4.0,22.0,1.0,False,True
15439,4,0,74000.0,2,1.0,56.0,10.0,True,True
15440,3,0,63000.0,1,1.0,42.0,12.0,True,True
15441,0,0,70000.0,1,3.0,27.0,7.0,True,True
15442,4,1,0.0,1,3.0,56.0,3.0,True,True
15443,4,0,79000.0,2,5.0,51.0,3.0,False,True
15444,2,1,81000.0,1,2.0,30.0,26.0,True,True
15445,4,1,87000.0,0,10.0,40.0,1.0,True,True
15446,1,0,68000.0,2,1.0,39.0,17.0,True,True
15447,0,0,75000.0,0,6.0,44.0,11.0,True,True
15448,2,0,72000.0,1,7.0,42.0,1.0,False,True
15449,2,1,80000.0,0,5.0,28.0,17.0,False,True
15451,0,1,70000.0,2,2.0,47.0,6.0,True,True
15452,4,0,83000.0,1,8.0,27.0,2.0,True,True
15453,4,0,95000.0,1,9.0,39.0,-26.0,False,True
15454,4,0,78000.0,1,7.0,22.0,7.0,False,True
15455,3,0,0.0,2,3.0,49.0,7.0,True,True
15456,0,1,79000.0,1,7.0,47.0,2.0,True,True
15457,2,0,72000.0,1,1.0,57.0,29.0,False,True
15458,4,0,80000.0,0,10.0,41.0,13.0,False,True
15460,1,0,78000.0,0,5.0,37.0,21.0,True,True
15461,0,0,91000.0,1,9.0,43.0,27.0,True,True
15462,2,1,76000.0,1,4.0,59.0,0.0,False,True
15463,2,1,70000.0,2,2.0,47.0,1.0,False,True
15464,3,0,69000.0,2,1.0,45.0,9.0,False,True
15465,0,1,78000.0,1,6.0,36.0,0.0,False,True
15466,3,1,77000.0,2,2.0,31.0,1.0,True,True
15467,2,0,73000.0,2,3.0,42.0,17.0,True,True
15468,1,1,92000.0,2,9.0,30.0,4.0,False,True
15469,4,0,77000.0,0,5.0,36.0,13.0,True,True
15471,4,0,78000.0,0,9.0,55.0,7.0,False,True
15472,1,0,87000.0,1,9.0,41.0,15.0,True,True
15473,1,1,79000.0,2,2.0,50.0,25.0,False,True
15475,3,1,89000.0,2,6.0,26.0,23.0,False,True
15476,0,0,74000.0,2,7.0,28.0,0.0,False,True
15477,2,1,109000.0,2,10.0,21.0,33.0,False,True
15478,2,1,88000.0,1,7.0,50.0,26.0,False,True
15479,2,0,73000.0,2,2.0,54.0,4.0,True,True
15480,2,0,81000.0,0,9.0,24.0,-3.0,True,True
15481,1,1,83000.0,2,5.0,26.0,21.0,True,True
15482,4,0,59000.0,0,2.0,32.0,0.0,False,True
15483,4,1,66000.0,0,2.0,46.0,2.0,False,True
15484,4,1,73000.0,1,5.0,22.0,6.0,False,True
15485,0,1,76000.0,2,1.0,28.0,18.0,False,True
15486,3,1,67000.0,0,3.0,38.0,4.0,True,True
15487,3,0,79000.0,1,7.0,27.0,21.0,False,True
15488,1,0,73000.0,0,6.0,37.0,2.0,True,True
15489,0,0,75000.0,0,9.0,35.0,1.0,False,True
15490,1,0,72000.0,1,4.0,26.0,2.0,True,True
15491,1,0,74000.0,1,5.0,51.0,12.0,True,True
15492,1,0,72000.0,0,3.0,22.0,25.0,False,True
15493,2,0,71000.0,2,1.0,21.0,24.0,True,True
15494,2,1,82000.0,1,6.0,47.0,16.0,True,True
15495,2,1,77000.0,2,6.0,37.0,5.0,False,True
15496,0,1,68000.0,0,1.0,46.0,11.0,True,True
15498,0,1,88000.0,2,7.0,53.0,3.0,True,True
15499,4,0,69000.0,0,3.0,34.0,0.0,True,True
15500,4,0,76000.0,1,4.0,54.0,19.0,True,True
15501,3,0,79000.0,0,8.0,35.0,1.0,False,True
15502,1,1,71000.0,1,3.0,41.0,0.0,False,True
15503,4,0,78000.0,2,4.0,44.0,-10.0,True,True
15504,4,0,87000.0,0,10.0,35.0,16.0,False,True
15505,1,1,86000.0,1,6.0,34.0,16.0,False,True
15506,2,1,77000.0,0,5.0,34.0,12.0,True,True
15507,2,0,80000.0,2,9.0,44.0,3.0,True,True
15508,2,1,75000.0,1,3.0,36.0,2.0,False,True
15510,1,0,70000.0,1,6.0,29.0,1.0,False,True
15511,2,0,79000.0,1,5.0,44.0,19.0,False,True
15512,1,0,67000.0,1,3.0,43.0,15.0,False,True
15513,1,1,79000.0,1,6.0,31.0,10.0,False,True
15514,4,0,76000.0,0,9.0,31.0,4.0,True,True
15515,2,0,81000.0,1,8.0,40.0,3.0,True,True
15516,2,1,77000.0,1,5.0,43.0,11.0,True,True
15517,1,1,63000.0,0,1.0,48.0,4.0,True,True
15518,2,1,84000.0,1,9.0,42.0,9.0,False,True
15519,0,0,74000.0,2,7.0,46.0,0.0,False,True
15520,3,1,72000.0,0,3.0,28.0,5.0,True,True
15521,3,1,100000.0,2,8.0,29.0,35.0,False,True
15522,1,0,71000.0,0,4.0,37.0,11.0,False,True
15523,2,1,65000.0,1,1.0,33.0,7.0,False,True
15524,1,0,81000.0,2,7.0,51.0,5.0,False,True
15525,0,0,81000.0,1,10.0,45.0,6.0,False,True
15526,2,0,73000.0,0,3.0,43.0,23.0,True,True
15527,4,1,75000.0,1,5.0,33.0,3.0,False,True
15528,3,0,70000.0,2,1.0,39.0,8.0,False,True
15529,1,0,69000.0,0,4.0,55.0,-2.0,True,True
15530,3,1,75000.0,2,3.0,21.0,1.0,False,True
15531,1,0,73000.0,0,6.0,30.0,16.0,False,True
15532,2,0,63000.0,0,1.0,32.0,6.0,False,True
15533,0,0,69000.0,0,4.0,35.0,19.0,True,True
15534,4,0,63000.0,1,1.0,42.0,3.0,False,True
15535,1,0,64000.0,0,3.0,32.0,3.0,True,True
15536,0,1,72000.0,0,5.0,37.0,7.0,True,True
15537,3,1,0.0,1,3.0,43.0,0.0,False,True
15538,0,0,82000.0,2,9.0,50.0,1.0,False,True
15539,0,1,74000.0,1,4.0,56.0,11.0,False,True
15541,3,0,83000.0,0,4.0,33.0,-32.0,False,True
15542,4,1,93000.0,2,4.0,39.0,26.0,True,True
15543,0,0,69000.0,1,4.0,47.0,2.0,True,True
15544,0,1,76000.0,0,8.0,21.0,1.0,True,True
15545,2,0,78000.0,0,3.0,36.0,29.0,False,True
15546,2,1,91000.0,1,2.0,26.0,-39.0,True,True
15547,4,1,82000.0,0,10.0,29.0,1.0,True,True
15548,4,1,80000.0,0,7.0,46.0,0.0,False,True
15549,2,1,86000.0,0,7.0,33.0,31.0,False,True
15550,0,0,0.0,0,5.0,49.0,1.0,True,True
15551,0,1,84000.0,1,2.0,26.0,33.0,True,True
15552,4,1,76000.0,1,3.0,20.0,7.0,False,True
15553,3,0,85000.0,1,10.0,51.0,2.0,False,True
15554,3,0,80000.0,0,9.0,58.0,5.0,True,True
15555,0,1,102000.0,2,5.0,26.0,40.0,True,True
15557,1,0,67000.0,1,2.0,23.0,11.0,False,True
15558,4,1,79000.0,1,5.0,29.0,15.0,True,True
15559,0,0,83000.0,2,9.0,33.0,1.0,True,True
15560,1,0,75000.0,0,5.0,23.0,18.0,False,True
15561,0,1,68000.0,1,3.0,37.0,3.0,True,True
15562,4,0,69000.0,1,2.0,22.0,14.0,True,True
15563,0,1,75000.0,2,3.0,51.0,7.0,False,True
15564,2,0,67000.0,2,1.0,32.0,1.0,False,True
15565,1,1,82000.0,0,10.0,21.0,2.0,True,True
15566,1,1,80000.0,0,6.0,59.0,7.0,True,True
15567,3,1,87000.0,1,10.0,56.0,2.0,False,True
15568,1,1,76000.0,1,6.0,45.0,0.0,True,True
15569,1,1,91000.0,1,6.0,20.0,27.0,True,True
15570,4,0,78000.0,2,7.0,56.0,4.0,False,True
15571,4,0,78000.0,0,7.0,34.0,-23.0,True,True
15573,0,1,83000.0,0,5.0,57.0,23.0,False,True
15574,2,0,63000.0,0,3.0,33.0,0.0,False,True
15575,4,0,0.0,0,6.0,31.0,17.0,False,True
15576,1,0,68000.0,1,5.0,25.0,2.0,True,True
15577,2,0,77000.0,1,6.0,35.0,0.0,False,True
15578,2,0,81000.0,2,8.0,49.0,5.0,False,True
15580,3,1,70000.0,1,2.0,41.0,13.0,False,True
15581,2,0,69000.0,0,2.0,28.0,12.0,True,True
15582,4,0,75000.0,0,9.0,23.0,1.0,False,True
15583,4,0,68000.0,2,1.0,36.0,10.0,False,True
15584,2,0,79000.0,2,6.0,38.0,9.0,True,True
15585,0,0,71000.0,1,1.0,28.0,20.0,False,True
15586,1,1,84000.0,0,9.0,37.0,24.0,False,True
15587,0,1,74000.0,1,6.0,53.0,0.0,True,True
15589,2,1,64000.0,0,2.0,26.0,3.0,True,True
15592,2,0,92000.0,2,3.0,41.0,40.0,False,True
15593,3,0,70000.0,0,3.0,29.0,-11.0,False,True
15594,1,0,73000.0,0,4.0,53.0,18.0,False,True
15595,4,0,77000.0,1,5.0,47.0,20.0,True,True
15596,2,1,69000.0,0,1.0,50.0,17.0,True,True
15597,2,0,80000.0,0,9.0,42.0,16.0,True,True
15598,0,0,74000.0,1,5.0,54.0,2.0,False,True
15599,2,1,75000.0,2,3.0,22.0,5.0,True,True
15600,3,1,84000.0,2,5.0,58.0,20.0,False,True
15601,3,0,89000.0,0,4.0,25.0,39.0,False,True
15602,1,0,70000.0,0,4.0,52.0,5.0,True,True
15603,4,0,76000.0,0,3.0,51.0,22.0,False,True
15604,2,1,83000.0,2,7.0,37.0,0.0,True,True
15605,1,1,69000.0,0,3.0,23.0,19.0,False,True
15606,3,0,74000.0,2,1.0,48.0,8.0,True,True
15607,4,0,66000.0,1,1.0,32.0,4.0,False,True
15608,3,0,70000.0,1,4.0,38.0,0.0,False,True
15609,0,0,62000.0,0,1.0,21.0,1.0,True,True
15610,0,1,73000.0,1,5.0,22.0,3.0,False,True
15611,4,0,76000.0,2,6.0,51.0,5.0,True,True
15612,4,1,73000.0,2,4.0,55.0,2.0,False,True
15613,0,0,81000.0,2,9.0,45.0,0.0,True,True
15614,0,0,87000.0,1,10.0,24.0,9.0,True,True
15615,0,1,79000.0,0,10.0,44.0,2.0,True,True
15616,2,0,82000.0,0,9.0,41.0,12.0,True,True
15617,2,1,77000.0,2,3.0,46.0,3.0,False,True
15618,0,0,82000.0,2,6.0,53.0,17.0,False,True
15619,3,1,86000.0,2,9.0,23.0,0.0,True,True
15620,4,0,83000.0,2,6.0,40.0,7.0,False,True
15621,1,0,92000.0,2,8.0,22.0,29.0,True,True
15622,4,1,65000.0,0,1.0,25.0,2.0,False,True
15623,3,1,68000.0,1,1.0,36.0,11.0,True,True
15624,4,0,72000.0,0,7.0,49.0,-7.0,True,True
15625,3,1,73000.0,1,5.0,50.0,2.0,False,True
15626,0,1,79000.0,2,3.0,30.0,6.0,True,True
15627,1,0,73000.0,1,7.0,57.0,0.0,False,True
15628,0,0,60000.0,0,3.0,60.0,4.0,False,True
15629,4,0,0.0,0,1.0,46.0,1.0,True,True
15630,0,0,70000.0,0,4.0,28.0,4.0,False,True
15631,0,0,77000.0,2,1.0,44.0,22.0,True,True
15632,4,1,68000.0,0,4.0,37.0,10.0,False,True
15633,4,1,74000.0,0,3.0,48.0,8.0,True,True
15634,3,1,0.0,0,8.0,44.0,5.0,True,True
15635,0,1,74000.0,0,8.0,20.0,2.0,True,True
15636,2,1,68000.0,1,1.0,59.0,12.0,True,True
15637,2,0,93000.0,2,5.0,29.0,32.0,True,True
15638,2,0,79000.0,0,10.0,40.0,9.0,False,True
15639,3,1,73000.0,1,2.0,33.0,19.0,False,True
15640,4,1,98000.0,1,10.0,30.0,22.0,True,True
15641,4,0,69000.0,2,1.0,39.0,7.0,False,True
15642,4,1,90000.0,2,9.0,54.0,0.0,True,True
15643,0,1,68000.0,0,2.0,40.0,4.0,False,True
15644,2,0,65000.0,0,3.0,42.0,4.0,False,True
15645,2,0,70000.0,2,3.0,51.0,1.0,False,True
15646,3,0,88000.0,2,10.0,58.0,0.0,True,True
15647,1,1,94000.0,1,10.0,57.0,24.0,False,True
15648,3,0,71000.0,1,2.0,24.0,13.0,False,True
15649,3,0,89000.0,2,4.0,34.0,30.0,False,True
15650,1,0,79000.0,2,8.0,41.0,8.0,False,True
15651,0,1,72000.0,0,4.0,26.0,1.0,False,True
15652,3,1,84000.0,2,4.0,45.0,20.0,True,True
15653,4,1,86000.0,0,10.0,53.0,4.0,False,True
15654,4,1,88000.0,2,5.0,23.0,13.0,True,True
15655,4,1,69000.0,0,1.0,39.0,2.0,False,True
15656,3,0,84000.0,2,7.0,35.0,1.0,False,True
15657,1,0,71000.0,1,3.0,36.0,6.0,False,True
15658,4,1,92000.0,2,7.0,23.0,25.0,False,True
15659,2,0,89000.0,2,10.0,35.0,18.0,True,True
15661,2,0,95000.0,2,9.0,54.0,29.0,False,True
15662,0,0,68000.0,1,3.0,33.0,-8.0,False,True
15663,2,1,89000.0,2,8.0,33.0,13.0,True,True
15664,3,0,94000.0,1,6.0,26.0,36.0,False,True
15665,4,0,70000.0,0,3.0,56.0,5.0,False,True
15666,1,1,85000.0,1,6.0,37.0,11.0,True,True
15668,1,1,95000.0,2,7.0,29.0,31.0,True,True
15669,0,0,91000.0,2,8.0,50.0,21.0,True,True
15670,2,1,73000.0,0,3.0,59.0,16.0,False,True
15671,3,0,82000.0,0,9.0,36.0,6.0,True,True
15672,3,1,78000.0,0,5.0,44.0,24.0,False,True
15673,3,0,86000.0,1,10.0,22.0,9.0,False,True
15674,2,1,79000.0,1,6.0,35.0,20.0,False,True
15675,3,1,83000.0,0,10.0,25.0,2.0,True,True
15676,4,0,80000.0,0,10.0,32.0,6.0,True,True
15677,0,1,79000.0,0,8.0,57.0,0.0,False,True
15678,3,1,72000.0,1,3.0,39.0,12.0,True,True
15679,2,1,73000.0,1,1.0,55.0,25.0,False,True
15680,3,1,85000.0,1,9.0,36.0,0.0,False,True
15681,1,1,80000.0,1,9.0,38.0,1.0,True,True
15682,4,0,92000.0,2,10.0,56.0,-1.0,True,True
15683,0,0,70000.0,0,5.0,57.0,2.0,True,True
15684,4,0,71000.0,0,3.0,32.0,22.0,False,True
15685,1,0,71000.0,0,8.0,31.0,5.0,False,True
15686,2,1,81000.0,1,4.0,33.0,18.0,True,True
15687,3,0,63000.0,0,4.0,50.0,1.0,False,True
15688,3,1,78000.0,1,3.0,38.0,24.0,True,True
15689,4,1,79000.0,1,5.0,46.0,16.0,True,True
15690,0,0,0.0,2,8.0,49.0,1.0,True,True
15691,4,0,84000.0,2,7.0,40.0,5.0,False,True
15692,2,1,89000.0,1,9.0,29.0,9.0,False,True
15693,4,0,94000.0,2,6.0,42.0,30.0,False,True
15694,3,0,78000.0,1,8.0,20.0,8.0,True,True
15695,4,1,64000.0,0,2.0,46.0,-3.0,False,True
15696,4,1,100000.0,2,7.0,41.0,27.0,False,True
15697,3,1,85000.0,0,9.0,27.0,12.0,False,True
15698,0,0,75000.0,1,1.0,60.0,28.0,True,True
15699,3,0,87000.0,2,10.0,32.0,10.0,True,True
15700,4,0,71000.0,0,5.0,35.0,16.0,True,True
15701,2,0,65000.0,1,3.0,53.0,11.0,False,True
15702,4,0,87000.0,1,10.0,52.0,3.0,True,True
